code,origin_gidx,signal_gidx,lag_days,p60v_strong
6208,1880904,1880905,1,False
6208,1880932,1880933,1,False
6208,1880999,1881006,7,True
6232,1881147,1881147,0,False
6232,1881151,1881151,0,False
6232,1881987,1881988,1,False
6232,1882200,1882205,5,False
6232,1882504,1882511,7,False
6232,1882634,1882634,0,False
6240,1882942,1882950,8,False
6240,1883010,1883015,5,False
6240,1883480,1883483,3,False
6240,1883911,1883911,0,False
6240,1884755,1884760,5,False
6240,1885249,1885253,4,False
6240,1885285,1885285,0,False
6240,1885429,1885435,6,False
6254,1885957,1885957,0,True
6254,1885959,1885959,0,False
6254,1885996,1885996,0,False
6254,1886165,1886166,1,False
6254,1886233,1886240,7,False
6254,1886860,1886862,2,False
6268,1887282,1887283,1,False
6268,1887362,1887364,2,False
6268,1887506,1887509,3,False
6268,1887561,1887561,0,False
6268,1887728,1887735,7,False
6268,1887766,1887767,1,False
6268,1888131,1888133,2,False
6268,1888456,1888459,3,False
6268,1888552,1888562,10,False
6268,1888615,1888618,3,False
6268,1888668,1888671,3,False
6268,1888733,1888735,2,False
6268,1889508,1889508,0,False
6268,1889634,1889638,4,False
6268,1889644,1889649,5,False
6268,1889663,1889663,0,True
6268,1889707,1889713,6,False
6268,1889833,1889837,4,False
6268,1890213,1890215,2,False
6268,1890376,1890377,1,False
6268,1890478,1890480,2,False
6268,1890765,1890773,8,True
6268,1890955,1890957,2,False
6268,1891262,1891269,7,False
6268,1891305,1891315,10,False
6268,1891485,1891485,0,False
6268,1891580,1891580,0,False
6268,1891599,1891600,1,False
6268,1891749,1891756,7,False
6268,1892096,1892097,1,False
6268,1892153,1892161,8,False
6269,1892640,1892640,0,False
6269,1892683,1892688,5,False
6269,1892874,1892881,7,False
6269,1892902,1892902,0,False
6269,1892915,1892919,4,False
6269,1892933,1892935,2,False
6269,1892941,1892941,0,False
6269,1892979,1892981,2,False
6269,1893038,1893045,7,False
6269,1893054,1893054,0,False
6269,1893343,1893345,2,False
6269,1893384,1893387,3,False
6269,1893477,1893484,7,False
6269,1893907,1893911,4,False
6269,1894256,1894257,1,False
6269,1894351,1894351,0,False
6269,1894629,1894634,5,False
6269,1894773,1894777,4,False
6269,1894927,1894927,0,False
6269,1895013,1895021,8,False
6269,1895613,1895613,0,False
6269,1895716,1895720,4,False
6269,1895856,1895863,7,False
6269,1895897,1895907,10,False
6269,1896002,1896005,3,False
6269,1896015,1896018,3,False
6269,1896145,1896149,4,False
6269,1896634,1896640,6,False
6269,1896849,1896849,0,False
6269,1896857,1896857,0,False
6269,1896860,1896860,0,False
6269,1897072,1897073,1,False
6269,1897368,1897374,6,False
6301,1898125,1898126,1,False
6301,1898135,1898140,5,False
6301,1898333,1898339,6,False
6301,1898348,1898349,1,False
6301,1898602,1898607,5,False
6301,1898627,1898628,1,False
6301,1898713,1898716,3,False
6301,1899008,1899011,3,False
6301,1899551,1899551,0,False
6301,1899663,1899663,0,False
6301,1899859,1899861,2,False
6301,1899966,1899968,2,False
6301,1900141,1900141,0,True
6301,1900169,1900172,3,False
6301,1900191,1900198,7,False
6301,1900206,1900206,0,False
6301,1900441,1900443,2,False
6301,1900566,1900570,4,False
6301,1900589,1900597,8,False
6301,1900887,1900895,8,False
6301,1901158,1901161,3,False
6301,1901782,1901784,2,False
6301,1901814,1901819,5,False
6301,1902000,1902006,6,False
6301,1902121,1902122,1,False
6301,1902305,1902306,1,False
6301,1902402,1902402,0,False
6301,1902621,1902629,8,False
6301,1902767,1902773,6,False
6301,1902960,1902961,1,False
6301,1903180,1903181,1,False
6301,1903376,1903378,2,False
6301,1903594,1903594,0,False
6301,1903709,1903716,7,False
6301,1904292,1904296,4,False
6301,1904492,1904493,1,False
6301,1904842,1904844,2,False
6301,1905086,1905086,0,False
6301,1905343,1905350,7,True
6301,1905364,1905365,1,False
6302,1905843,1905845,2,False
6302,1906103,1906103,0,False
6302,1906935,1906937,2,False
6302,1906959,1906962,3,False
6302,1907489,1907496,7,False
6302,1907765,1907768,3,False
6302,1907937,1907944,7,False
6302,1908094,1908095,1,False
6302,1908279,1908286,7,False
6302,1908321,1908322,1,False
6302,1908527,1908527,0,True
6302,1909481,1909488,7,False
6302,1909868,1909871,3,False
6302,1909958,1909968,10,False
6302,1909985,1909985,0,False
6302,1910091,1910098,7,False
6302,1910376,1910377,1,False
6302,1910598,1910598,0,False
6302,1910617,1910622,5,False
6302,1910740,1910744,4,False
6302,1911265,1911266,1,False
6302,1911553,1911562,9,False
6302,1911842,1911843,1,True
6302,1911865,1911875,10,False
6302,1912222,1912225,3,False
6302,1912245,1912253,8,False
6302,1912375,1912383,8,False
6302,1912881,1912881,0,False
6302,1912921,1912922,1,False
6302,1912945,1912949,4,False
6305,1913908,1913908,0,False
6305,1914045,1914046,1,False
6305,1914278,1914278,0,True
6305,1914560,1914562,2,False
6305,1914812,1914818,6,False
6305,1915522,1915522,0,False
6305,1915739,1915739,0,False
6305,1915845,1915853,8,False
6305,1915880,1915884,4,False
6305,1916090,1916091,1,False
6305,1916573,1916573,0,True
6305,1916581,1916584,3,False
6305,1916619,1916624,5,False
6305,1917358,1917360,2,False
6305,1917644,1917648,4,False
6305,1918510,1918516,6,False
6305,1918721,1918722,1,False
6305,1918841,1918847,6,False
6305,1919133,1919134,1,False
6305,1919632,1919634,2,False
6305,1919663,1919663,0,False
6305,1919715,1919719,4,False
6305,1919771,1919779,8,False
6305,1920249,1920258,9,False
6305,1920394,1920395,1,False
6305,1920594,1920595,1,False
6305,1920886,1920895,9,False
6305,1921232,1921241,9,False
6306,1921604,1921606,2,False
6306,1922810,1922810,0,False
6306,1922843,1922843,0,False
6306,1922855,1922855,0,False
6306,1922968,1922969,1,False
6306,1922982,1922984,2,False
6306,1923096,1923104,8,True
6306,1923179,1923179,0,False
6306,1923287,1923287,0,True
6306,1923294,1923304,10,False
6306,1923316,1923316,0,False
6306,1923319,1923319,0,False
6306,1923321,1923322,1,False
6306,1923581,1923584,3,False
6306,1923696,1923697,1,False
6306,1924547,1924551,4,False
6306,1924794,1924796,2,False
6306,1924983,1924984,1,False
6306,1925054,1925054,0,False
6306,1925568,1925568,0,False
6306,1925574,1925574,0,False
6306,1925670,1925673,3,False
6306,1925918,1925919,1,False
6306,1926029,1926030,1,False
6306,1926051,1926052,1,False
6306,1926607,1926607,0,True
6306,1926610,1926610,0,False
6306,1926899,1926905,6,False
6306,1927045,1927047,2,False
6306,1927059,1927059,0,False
6306,1927064,1927064,0,False
6306,1927085,1927087,2,False
6306,1927135,1927137,2,False
6306,1927232,1927242,10,False
6306,1927720,1927727,7,False
6306,1927760,1927763,3,False
6306,1928189,1928189,0,False
6306,1928252,1928253,1,False
6306,1928257,1928259,2,False
6306,1928337,1928337,0,False
6306,1928396,1928396,0,False
6306,1928557,1928557,0,False
6315,1929234,1929240,6,False
6315,1929261,1929263,2,False
6315,1929331,1929331,0,False
6315,1929684,1929692,8,False
6315,1929759,1929761,2,False
6315,1931415,1931415,0,False
6315,1932433,1932433,0,False
6315,1932991,1932992,1,False
6315,1933216,1933218,2,False
6315,1933357,1933358,1,False
6315,1933360,1933367,7,False
6315,1933392,1933394,2,False
6315,1933427,1933427,0,False
6315,1933668,1933669,1,False
6315,1933820,1933829,9,False
6315,1933913,1933913,0,False
6315,1933948,1933951,3,False
6315,1934612,1934616,4,False
6315,1934811,1934812,1,False
6315,1934819,1934819,0,False
6315,1935087,1935087,0,False
6315,1935603,1935605,2,False
6315,1935611,1935612,1,False
6315,1935675,1935678,3,False
6315,1935863,1935865,2,False
6315,1935898,1935902,4,False
6323,1936398,1936404,6,False
6323,1936643,1936643,0,False
6323,1936655,1936657,2,False
6323,1936876,1936884,8,False
6323,1937067,1937072,5,False
6323,1937120,1937124,4,False
6323,1937283,1937290,7,False
6323,1937814,1937823,9,True
6323,1938200,1938200,0,False
6324,1938816,1938816,0,False
6324,1938818,1938818,0,False
6324,1939838,1939843,5,False
6324,1940353,1940353,0,False
6324,1940428,1940428,0,True
6324,1940525,1940526,1,False
6324,1940534,1940534,0,True
6324,1941218,1941218,0,False
6324,1941368,1941377,9,False
6324,1941399,1941408,9,False
6324,1942040,1942042,2,False
6324,1942315,1942322,7,False
6324,1942752,1942760,8,False
6324,1942894,1942899,5,False
6324,1943057,1943057,0,False
6324,1943059,1943069,10,False
6324,1943528,1943533,5,False
6324,1943627,1943629,2,False
6324,1943700,1943700,0,False
6324,1943744,1943745,1,False
6324,1943845,1943846,1,False
6324,1943864,1943866,2,False
6324,1944121,1944130,9,False
6324,1945207,1945214,7,False
6326,1945596,1945601,5,False
6326,1945619,1945622,3,False
6326,1945630,1945631,1,False
6326,1945638,1945640,2,False
6326,1945652,1945652,0,True
6326,1945707,1945717,10,False
6326,1945951,1945953,2,False
6326,1945968,1945968,0,False
6326,1946516,1946517,1,False
6326,1946558,1946560,2,False
6326,1946564,1946567,3,False
6326,1947182,1947182,0,True
6326,1947188,1947188,0,True
6326,1947345,1947348,3,False
6326,1947532,1947532,0,False
6326,1947599,1947600,1,False
6326,1947656,1947664,8,False
6326,1948079,1948079,0,False
6326,1949023,1949024,1,False
6326,1949608,1949613,5,False
6326,1949675,1949679,4,False
6326,1949893,1949903,10,False
6326,1950346,1950347,1,False
6326,1950688,1950689,1,False
6326,1950726,1950728,2,False
6326,1950761,1950761,0,False
6326,1951335,1951336,1,False
6326,1951384,1951392,8,False
6326,1951499,1951503,4,False
6326,1951635,1951635,0,False
6326,1951791,1951792,1,False
6326,1951811,1951811,0,True
6326,1951829,1951830,1,False
6326,1951924,1951928,4,False
6326,1951947,1951948,1,False
6326,1952277,1952286,9,False
6326,1952316,1952317,1,False
6326,1952499,1952502,3,False
6326,1952756,1952757,1,False
6330,1953098,1953103,5,False
6330,1953266,1953267,1,False
6330,1953313,1953315,2,False
6330,1953321,1953325,4,False
6330,1954209,1954217,8,False
6330,1954234,1954234,0,False
6330,1954238,1954238,0,False
6330,1954965,1954974,9,False
6330,1955176,1955181,5,False
6330,1956123,1956125,2,False
6330,1956832,1956832,0,False
6330,1956835,1956836,1,False
6330,1956840,1956842,2,False
6330,1956997,1957006,9,False
6330,1957441,1957441,0,False
6330,1957498,1957501,3,False
6330,1957514,1957523,9,False
6330,1957984,1957989,5,True
6330,1958369,1958373,4,False
6330,1958404,1958410,6,False
6330,1958414,1958417,3,False
6330,1958426,1958426,0,False
6330,1958712,1958712,0,True
6330,1958974,1958982,8,False
6330,1959153,1959155,2,False
6330,1959593,1959593,0,False
6330,1959692,1959698,6,False
6330,1959818,1959819,1,False
6330,1960114,1960114,0,False
6330,1960123,1960124,1,False
6330,1960126,1960127,1,False
6330,1960325,1960328,3,False
6330,1960670,1960672,2,False
6330,1960722,1960723,1,False
6345,1961184,1961185,1,False
6345,1961255,1961256,1,False
6345,1962045,1962045,0,False
6345,1962487,1962487,0,False
6345,1962914,1962920,6,False
6345,1963069,1963069,0,False
6345,1963074,1963074,0,False
6345,1963559,1963560,1,False
6345,1963819,1963829,10,False
6345,1963844,1963844,0,False
6345,1964512,1964513,1,False
6345,1964517,1964517,0,False
6345,1965215,1965216,1,False
6345,1965374,1965374,0,False
6345,1965512,1965512,0,False
6345,1965821,1965822,1,False
6345,1965854,1965856,2,False
6345,1965953,1965953,0,False
6345,1966055,1966059,4,False
6345,1966301,1966307,6,False
6345,1966923,1966923,0,False
6345,1967002,1967008,6,False
6345,1967274,1967283,9,False
6345,1967499,1967501,2,False
6345,1967518,1967519,1,False
6345,1967532,1967534,2,False
6345,1967539,1967543,4,False
6345,1967598,1967598,0,False
6345,1967606,1967609,3,False
6345,1967831,1967832,1,False
6345,1967836,1967839,3,False
6345,1968048,1968051,3,False
6345,1968150,1968152,2,False
6345,1968381,1968382,1,False
6345,1968441,1968447,6,False
6361,1968856,1968864,8,False
6361,1969002,1969002,0,False
6361,1969060,1969067,7,False
6361,1969204,1969214,10,False
6361,1969285,1969293,8,False
6361,1969656,1969660,4,False
6361,1969751,1969758,7,False
6361,1970675,1970676,1,False
6361,1971085,1971093,8,False
6361,1971285,1971295,10,False
6361,1971537,1971540,3,False
6361,1972298,1972304,6,False
6361,1972741,1972741,0,False
6361,1972874,1972877,3,False
6361,1973041,1973044,3,False
6361,1973361,1973366,5,False
6361,1973449,1973455,6,False
6361,1973938,1973939,1,False
6361,1974036,1974042,6,False
6361,1974050,1974050,0,False
6361,1974110,1974111,1,False
6361,1974128,1974128,0,False
6361,1974949,1974958,9,True
6361,1975182,1975183,1,False
6361,1975270,1975271,1,False
6361,1975283,1975285,2,False
6361,1975296,1975296,0,False
6361,1975451,1975461,10,False
6361,1975624,1975625,1,False
6361,1975676,1975686,10,False
6361,1976051,1976058,7,False
6361,1976129,1976135,6,False
6367,1976620,1976623,3,False
6367,1976629,1976632,3,False
6367,1976728,1976736,8,False
6367,1976771,1976773,2,False
6367,1977053,1977059,6,False
6367,1977061,1977061,0,False
6367,1977234,1977243,9,False
6367,1977368,1977373,5,False
6367,1977509,1977517,8,False
6367,1977563,1977572,9,False
6367,1977811,1977815,4,False
6367,1978484,1978487,3,False
6367,1978558,1978559,1,False
6367,1978608,1978609,1,False
6367,1978671,1978679,8,False
6367,1978798,1978802,4,False
6367,1978915,1978923,8,False
6367,1979038,1979048,10,False
6367,1979178,1979179,1,False
6367,1979472,1979472,0,False
6367,1979502,1979502,0,False
6367,1979532,1979533,1,False
6367,1979537,1979538,1,False
6367,1979606,1979606,0,False
6367,1980011,1980016,5,True
6367,1980048,1980055,7,False
6367,1980279,1980280,1,False
6367,1980503,1980511,8,False
6367,1980644,1980644,0,False
6367,1980664,1980673,9,False
6367,1981114,1981119,5,False
6367,1981201,1981201,0,False
6367,1981256,1981262,6,False
6367,1981425,1981426,1,False
6367,1981435,1981438,3,False
6367,1982215,1982221,6,False
6367,1982235,1982235,0,False
6367,1982239,1982241,2,False
6367,1982432,1982435,3,False
6367,1982575,1982582,7,False
6367,1982590,1982590,0,True
6367,1982592,1982592,0,False
6367,1982832,1982832,0,False
6367,1983357,1983362,5,False
6367,1983673,1983674,1,False
6367,1983682,1983682,0,False
6367,1984044,1984047,3,False
6367,1984052,1984059,7,False
6376,1984389,1984397,8,False
6376,1985196,1985204,8,False
6376,1985265,1985265,0,True
6376,1985991,1985993,2,False
6376,1986019,1986024,5,False
6376,1986537,1986542,5,False
6376,1987050,1987055,5,False
6376,1987992,1987993,1,False
6376,1988159,1988162,3,False
6376,1988176,1988177,1,False
6376,1988377,1988385,8,False
6376,1988582,1988583,1,False
6376,1988637,1988646,9,False
6376,1988894,1988894,0,False
6376,1989007,1989012,5,False
6376,1989358,1989358,0,False
6376,1989576,1989576,0,False
6376,1989632,1989635,3,False
6376,1989827,1989827,0,False
6376,1989886,1989886,0,False
6376,1989957,1989964,7,False
6376,1990187,1990195,8,False
6376,1990212,1990212,0,False
6376,1990218,1990219,1,False
6376,1990471,1990474,3,False
6376,1990606,1990606,0,False
6376,1990657,1990667,10,False
6376,1991011,1991021,10,False
6376,1991044,1991050,6,True
6376,1991306,1991315,9,False
6376,1991404,1991410,6,False
6376,1991778,1991778,0,False
6376,1991781,1991782,1,False
6383,1991941,1991947,6,False
6383,1992158,1992166,8,False
6383,1992274,1992275,1,False
6383,1992320,1992324,4,False
6383,1992989,1992990,1,False
6383,1993103,1993113,10,False
6383,1993527,1993532,5,False
6383,1993789,1993790,1,False
6383,1993993,1994002,9,False
6383,1994008,1994008,0,False
6383,1994219,1994224,5,False
6383,1994230,1994230,0,False
6383,1994427,1994427,0,True
6383,1994498,1994504,6,False
6383,1994697,1994699,2,False
6383,1994714,1994722,8,False
6383,1994899,1994901,2,False
6383,1995573,1995573,0,False
6383,1996290,1996298,8,False
6383,1996654,1996654,0,True
6383,1996902,1996905,3,False
6383,1997021,1997026,5,False
6383,1997802,1997804,2,False
6383,1997918,1997921,3,False
6383,1998135,1998138,3,False
6383,1998270,1998275,5,False
6383,1998665,1998674,9,False
6383,1998911,1998912,1,False
6383,1999290,1999291,1,False
6383,1999343,1999348,5,False
6383,1999573,1999579,6,False
6407,1999671,1999671,0,False
6407,2000861,2000861,0,False
6407,2000982,2000984,2,False
6407,2001149,2001159,10,False
6407,2001712,2001715,3,False
6407,2001900,2001901,1,False
6407,2001990,2001996,6,False
6407,2002074,2002082,8,False
6407,2002272,2002272,0,False
6407,2002720,2002720,0,False
6407,2003040,2003041,1,False
6407,2003477,2003480,3,False
6407,2003521,2003521,0,False
6407,2003924,2003926,2,False
6407,2003998,2004000,2,False
6407,2004233,2004233,0,False
6407,2004278,2004283,5,False
6407,2004683,2004688,5,False
6407,2004721,2004721,0,False
6407,2004723,2004732,9,False
6407,2005189,2005191,2,False
6407,2005303,2005313,10,False
6407,2005381,2005391,10,False
6407,2005905,2005906,1,False
6407,2006161,2006164,3,False
6407,2006201,2006209,8,False
6407,2006531,2006538,7,False
6407,2006643,2006643,0,False
6407,2006936,2006942,6,False
6412,2008165,2008166,1,False
6412,2008307,2008307,0,True
6412,2008314,2008314,0,True
6412,2009022,2009022,0,False
6412,2009096,2009106,10,False
6412,2009118,2009118,0,True
6412,2009285,2009291,6,False
6412,2009356,2009357,1,False
6412,2009368,2009370,2,False
6412,2009393,2009393,0,False
6412,2009502,2009506,4,False
6412,2009521,2009521,0,False
6412,2009870,2009872,2,False
6412,2010033,2010037,4,False
6412,2010557,2010560,3,False
6412,2010783,2010786,3,False
6412,2010797,2010797,0,True
6412,2010965,2010973,8,False
6412,2011016,2011021,5,False
6412,2011032,2011032,0,False
6412,2011092,2011099,7,False
6412,2011586,2011589,3,False
6412,2011632,2011635,3,False
6412,2012212,2012222,10,False
6412,2012400,2012400,0,False
6412,2012437,2012442,5,False
6412,2012489,2012491,2,False
6412,2012517,2012519,2,False
6412,2013186,2013187,1,False
6412,2013329,2013332,3,False
6412,2013825,2013825,0,True
6412,2014032,2014037,5,False
6412,2014047,2014048,1,False
6412,2014094,2014094,0,False
6412,2014183,2014183,0,False
6412,2014187,2014188,1,False
6412,2014723,2014725,2,False
6412,2014826,2014835,9,False
6412,2014848,2014848,0,False
6412,2014851,2014851,0,False
6417,2015869,2015873,4,False
6417,2015987,2015987,0,False
6417,2016498,2016498,0,False
6417,2016524,2016533,9,False
6417,2016565,2016574,9,False
6417,2016680,2016684,4,False
6417,2016850,2016852,2,False
6417,2017393,2017398,5,False
6417,2017488,2017491,3,False
6417,2017594,2017597,3,False
6417,2017661,2017665,4,False
6417,2017671,2017671,0,False
6417,2018054,2018055,1,False
6417,2018190,2018194,4,False
6417,2018833,2018837,4,False
