cnt_60_above,n,rev5_drop3,rev10_drop5,down20_ge10,avg_ret5,avg_ret20
277,12,0.5,0.5833333333333334,0.5833333333333334,0.0010058665234268516,0.05826758434389998
278,11,0.5454545454545454,0.6363636363636364,0.5454545454545454,-0.01209199864717309,0.07017746922836468
279,11,0.7272727272727273,0.6363636363636364,0.5454545454545454,-0.029787413306237406,0.05003750246443191
280,11,0.6363636363636364,0.7272727272727273,0.5454545454545454,-0.028608232653453712,0.05353020028428639
281,11,0.9090909090909091,0.8181818181818182,0.5454545454545454,-0.018096063992145563,0.08154886226615897
282,11,0.8181818181818182,0.6363636363636364,0.45454545454545453,-0.018380840141967756,0.09496381268395156
283,11,0.6363636363636364,0.5454545454545454,0.5454545454545454,-0.020159363867136793,0.08049528701609246
284,10,0.9,0.7,0.6,-0.017303215888358526,0.04451917174258433
285,7,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.007436249928822096,0.0925841300735452
286,6,0.5,0.3333333333333333,0.3333333333333333,-0.0012589342119199893,0.09154228108075847
287,6,0.3333333333333333,0.3333333333333333,0.5,0.06404221135717031,0.08823519184575358
288,6,0.16666666666666666,0.16666666666666666,0.5,0.09265118632492642,0.08155110941607835
289,6,0.6666666666666666,0.5,0.5,0.05673349844289908,0.04847901521216591
290,6,0.5,0.5,0.5,0.036080323347422616,0.025326697201097776
291,6,0.3333333333333333,0.3333333333333333,0.5,0.06151722261607969,0.031357715202522174
292,6,0.5,0.6666666666666666,0.8333333333333334,0.044650184926969406,-0.047470339152209294
293,6,0.6666666666666666,1.0,1.0,0.049148519080908226,-0.04097951206608591
294,6,0.5,0.8333333333333334,0.8333333333333334,0.05590330460857296,-0.0327218303904526
295,6,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.08070118125076538,-0.05192700481376478
296,6,0.5,0.6666666666666666,0.8333333333333334,0.07742595436650444,-0.06765111070629039
297,6,0.5,0.6666666666666666,0.8333333333333334,0.030073103082427406,-0.10980356884866753
298,6,1.0,0.8333333333333334,0.8333333333333334,-0.029994413043639607,-0.15059566649152295
299,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.05974883743934108,-0.13064105632706893
300,6,0.6666666666666666,0.8333333333333334,0.6666666666666666,-0.0457839473359448,-0.1158796349332144
301,5,1.0,1.0,0.6,-0.05243550295076695,-0.12267089696204383
302,5,1.0,0.8,0.6,-0.06174016043756871,-0.06853320903252276
303,5,0.8,0.6,0.6,-0.03964285146319333,-0.028160998073931465
304,5,0.4,0.6,0.6,-0.010741363837721885,-0.010789063027543877
305,5,0.8,0.8,0.6,-0.05183013286277338,-0.0559205381518421
306,5,0.8,0.8,0.6,-0.03709995648874294,-0.05081848873232919
307,4,0.75,0.75,0.5,-0.07429098248646929,-0.005638904147105328
308,4,0.75,0.75,0.75,-0.04701854803029695,-0.009387752778760194
309,3,1.0,1.0,0.6666666666666666,-0.08379605888387982,-0.056585335532573645
310,2,1.0,1.0,0.5,-0.1434916176410716,-0.053745997970012394
311,2,1.0,1.0,0.5,-0.15824450289956865,-0.13168506160446408
312,2,1.0,1.0,0.5,-0.10879507018809337,-0.08356281204451055
313,2,1.0,1.0,0.5,-0.18042611198325487,-0.15583464154892723
314,2,1.0,1.0,0.5,-0.10493498747133045,-0.16146495093686514
315,2,0.5,0.5,0.5,0.08366384184769848,-0.05914281997430204
316,1,0.0,0.0,0.0,0.1594670972951151,0.1255551069842551
317,1,1.0,0.0,0.0,0.20240480961923857,0.11703406813627248
318,1,0.0,0.0,0.0,0.2695547533092659,0.08182912154031285
319,1,0.0,0.0,0.0,0.1518518518518519,-0.010370370370370363
320,1,1.0,1.0,1.0,0.014876033057851235,-0.10512396694214876
321,1,0.0,0.0,1.0,0.05327298050139273,-0.13161559888579388
322,1,1.0,1.0,1.0,0.07499999999999996,-0.20699999999999996
323,1,1.0,1.0,1.0,0.034755134281200695,-0.16682464454976298
324,1,1.0,1.0,1.0,0.020900321543408262,-0.16077170418006426
325,1,1.0,1.0,1.0,0.02442996742671011,-0.1628664495114006
326,1,1.0,1.0,1.0,-0.05917355371900823,-0.23074380165289254
327,1,1.0,1.0,1.0,-0.10046511627906973,-0.2948837209302325
328,1,1.0,1.0,1.0,-0.12732824427480915,-0.2854961832061069
329,1,1.0,1.0,1.0,-0.11275590551181103,-0.2532283464566929
330,1,1.0,1.0,1.0,-0.06327503974562798,-0.24769475357710646
331,1,1.0,1.0,1.0,-0.02037947997189038,-0.15390021082220662
332,1,1.0,1.0,1.0,-0.03929679420889354,-0.17476732161323683
333,1,1.0,1.0,1.0,-0.05633310006997905,-0.16794961511546536
334,1,1.0,1.0,1.0,-0.051473198438054646,-0.18246361377351794
335,1,1.0,1.0,1.0,-0.08112695179904961,-0.2637474541751528
336,1,1.0,1.0,1.0,-0.10545193687230991,-0.15243902439024393
337,1,1.0,1.0,1.0,-0.14639397201291715,-0.13275923932543954
338,1,1.0,1.0,1.0,-0.022246941045606206,-0.05005561735261399
339,1,1.0,1.0,1.0,-0.023203592814371232,-0.0052395209580838875
340,1,1.0,1.0,1.0,-0.050609530845954986,-0.01810121906169193
